2025-07-18 20:22:31.503,1.5513,0.2011,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:22:41.919,1.5508,0.2006,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:22:52.039,1.5503,0.2001,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:37:54.318,1.4996,0.1516,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:38:04.520,1.6879,0.2163,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:38:24.955,1.4983,0.1517,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:38:35.365,1.6861,0.2159,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:38:45.590,1.4976,0.15,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:38:55.728,1.6857,0.2144,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:39:05.869,1.4974,0.1573,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:39:16.032,1.6847,0.2446,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:39:26.442,1.4956,0.1576,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:39:36.594,1.683,0.2199,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:39:46.740,1.4936,0.1683,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:39:56.868,1.6811,0.2589,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:40:07.004,1.4918,0.1873,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:40:17.167,1.6789,0.2585,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:40:27.840,1.4891,0.1928,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:40:38.053,1.6761,0.2552,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:40:48.174,1.4871,0.1889,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:40:58.331,1.6734,0.2509,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:41:08.434,1.4847,0.1857,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:41:18.587,1.6708,0.2481,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:41:28.709,1.4821,0.1828,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:41:38.885,1.6679,0.2451,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:41:49.310,1.4796,0.1801,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:41:59.472,1.6647,0.2421,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:42:09.575,1.4764,0.1772,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:42:19.684,1.6611,0.2394,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:42:29.809,1.4734,0.1751,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:42:39.949,1.6574,0.2368,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:42:50.193,1.4708,0.1729,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 20:43:00.578,1.6545,0.2338,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:43:11.071,1.4678,0.1708,Auto: Turned on charging and off LED (below low setpoint)
2025-07-18 22:09:36.791,,,Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: /gpio0/low (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x70273a7473e0>, 'Connection to 192.168.1.192 timed out. (connect timeout=1)'))
2025-07-19 17:56:59.512,1.8034,1.9283,Turned on LED lights (GPIO0 LOW)
2025-07-19 17:57:21.063,1.8063,1.9287,Turned off LED lights (GPIO0 HIGH)
2025-07-19 17:57:26.285,1.8033,1.9319,Turned on LED lights (GPIO0 LOW)
