2025-06-18 16:58:19: Row 1749: Invalid voltages: 1.8274, -0.0021
2025-06-18 16:58:19: Row 1750: Invalid voltages: 1.8273, -0.0020
2025-06-18 16:58:19: Row 1751: Invalid voltages: 1.8273, -0.0020
2025-06-18 16:58:19: Row 1752: Invalid voltages: 1.8273, -0.0020
2025-06-18 16:58:19: Row 1753: Invalid voltages: 1.8273, -0.0020
2025-06-18 16:58:19: Row 1754: Invalid voltages: 1.8273, -0.0021
2025-06-18 16:58:19: Row 1755: Invalid voltages: 1.8272, -0.0020
2025-06-18 16:58:19: Row 1756: Invalid voltages: 1.8271, -0.0020
2025-06-18 16:58:19: Row 1757: Invalid voltages: 1.8273, -0.0020
2025-06-18 16:58:19: Row 1758: Invalid voltages: 1.8272, -0.0020
2025-06-18 16:58:19: Row 1759: Invalid voltages: 1.8271, -0.0020
2025-06-18 16:58:19: Row 1760: Invalid voltages: 1.8272, -0.0021
2025-06-18 16:58:19: Row 1761: Invalid voltages: 1.8271, -0.0020
2025-06-18 16:58:19: Row 1762: Invalid voltages: 1.8271, -0.0020
2025-06-18 16:58:19: Row 1763: Invalid voltages: 1.8270, -0.0020
2025-06-18 16:58:19: Row 1764: Invalid voltages: 1.8271, -0.0020
2025-06-18 16:58:19: Row 1765: Invalid voltages: 1.8267, -0.0020
2025-06-18 16:58:19: Row 1766: Invalid voltages: 1.8271, -0.0021
2025-06-18 16:58:19: Row 1767: Invalid voltages: 1.8271, -0.0020
2025-06-18 16:58:19: Row 1768: Invalid voltages: 1.8271, -0.0020
2025-06-18 16:58:19: Row 1769: Invalid voltages: 1.8271, -0.0020
2025-06-18 16:58:19: Row 1770: Invalid voltages: 1.8271, -0.0020
2025-06-18 16:58:19: Row 1771: Invalid voltages: 1.8270, -0.0020
2025-06-18 16:58:19: Row 1772: Invalid voltages: 1.8270, -0.0020
2025-06-18 16:58:19: Row 1773: Invalid voltages: 1.8270, -0.0019
2025-06-18 16:58:19: Row 1774: Invalid voltages: 1.8269, -0.0020
2025-06-18 16:58:19: Row 1775: Invalid voltages: 1.8270, -0.0020
2025-06-18 16:58:19: Row 1776: Invalid voltages: 1.8269, -0.0020
2025-06-18 16:58:19: Row 1777: Invalid voltages: 1.8269, -0.0019
2025-06-18 16:58:19: Row 1778: Invalid voltages: 1.8269, -0.0019
2025-06-18 16:58:19: Row 1779: Invalid voltages: 1.8269, -0.0019
2025-06-18 16:58:19: Row 1780: Invalid voltages: 1.8269, -0.0020
2025-06-18 16:58:19: Row 1781: Invalid voltages: 1.8269, -0.0020
2025-06-18 16:58:19: Row 1782: Invalid voltages: 1.8269, -0.0019
2025-06-18 16:58:19: Row 1783: Invalid voltages: 1.8268, -0.0019
2025-06-18 16:58:19: Row 1784: Invalid voltages: 1.8264, -0.0019
2025-06-18 16:58:19: Row 1785: Invalid voltages: 1.8268, -0.0020
2025-06-18 16:58:19: Row 1786: Invalid voltages: 1.8268, -0.0020
2025-06-18 16:58:19: Row 1787: Invalid voltages: 1.8268, -0.0019
2025-06-18 16:58:19: Row 1788: Invalid voltages: 1.8268, -0.0020
2025-06-18 16:58:19: Row 1789: Invalid voltages: 1.8268, -0.0019
2025-06-18 16:58:19: Row 1790: Invalid voltages: 1.8267, -0.0019
2025-06-18 16:58:19: Row 1791: Invalid voltages: 1.8250, -0.0019
2025-06-18 16:58:19: Row 1792: Invalid voltages: 1.8258, -0.0020
2025-06-18 16:58:19: Row 1793: Invalid voltages: 1.8267, -0.0020
2025-06-18 16:58:19: Row 1794: Invalid voltages: 1.8266, -0.0020
2025-06-18 16:58:19: Row 1795: Invalid voltages: 1.8268, -0.0019
2025-06-18 16:58:19: Row 1796: Invalid voltages: 1.8266, -0.0020
2025-06-18 16:58:19: Row 1797: Invalid voltages: 1.8266, -0.0020
2025-06-18 16:58:19: Row 1798: Invalid voltages: 1.8266, -0.0020
2025-06-18 16:58:19: Row 1799: Invalid voltages: 1.8266, -0.0019
2025-06-18 16:58:19: Row 1800: Invalid voltages: 1.8266, -0.0020
2025-06-18 16:58:19: Row 1801: Invalid voltages: 1.8266, -0.0019
2025-06-18 16:58:19: Row 1802: Invalid voltages: 1.8264, -0.0019
2025-06-18 16:58:19: Row 1803: Invalid voltages: 1.8265, -0.0020
2025-06-18 16:58:19: Row 1804: Invalid voltages: 1.8266, -0.0020
2025-06-18 16:58:19: Row 1805: Invalid voltages: 1.8266, -0.0020
2025-06-18 16:58:19: Row 1806: Invalid voltages: 1.8266, -0.0020
2025-06-18 16:58:19: Row 1807: Invalid voltages: 1.8266, -0.0020
2025-06-18 16:58:19: Row 1808: Invalid voltages: 1.8265, -0.0020
2025-06-18 16:58:19: Row 1809: Invalid voltages: 1.8265, -0.0019
2025-06-18 16:58:19: Row 1810: Invalid voltages: 1.8265, -0.0019
2025-06-18 16:58:19: Row 1811: Invalid voltages: 1.8264, -0.0019
2025-06-18 16:58:19: Row 1812: Invalid voltages: 1.8264, -0.0019
2025-06-18 16:58:19: Row 1813: Invalid voltages: 1.8264, -0.0020
2025-06-18 16:58:19: Row 1814: Invalid voltages: 1.8264, -0.0019
2025-06-18 16:58:19: Row 1815: Invalid voltages: 1.8264, -0.0021
2025-06-18 16:58:19: Row 1816: Invalid voltages: 1.8264, -0.0020
2025-06-18 16:58:19: Row 1817: Invalid voltages: 1.8264, -0.0019
2025-06-18 16:58:19: Row 1818: Invalid voltages: 1.8263, -0.0020
2025-06-18 16:58:19: Row 1819: Invalid voltages: 1.8264, -0.0020
2025-06-18 16:58:19: Row 1820: Invalid voltages: 1.8263, -0.0020
2025-06-18 16:58:19: Row 1821: Invalid voltages: 1.8264, -0.0020
2025-06-18 16:58:19: Row 1822: Invalid voltages: 1.8256, -0.0020
2025-06-18 16:58:19: Row 1823: Invalid voltages: 1.8264, -0.0019
2025-06-18 16:58:19: Row 1824: Invalid voltages: 1.8263, -0.0019
2025-06-18 16:58:19: Row 1825: Invalid voltages: 1.8264, -0.0019
2025-06-18 16:58:19: Row 1826: Invalid voltages: 1.8262, -0.0019
2025-06-18 16:58:19: Row 1827: Invalid voltages: 1.8263, -0.0020
2025-06-18 16:58:19: Row 1828: Invalid voltages: 1.8263, -0.0020
2025-06-18 16:58:19: Row 1829: Invalid voltages: 1.8262, -0.0019
2025-06-18 16:58:19: Row 1830: Invalid voltages: 1.8263, -0.0019
2025-06-18 16:58:19: Row 1831: Invalid voltages: 1.8263, -0.0020
2025-06-18 16:58:19: Row 1832: Invalid voltages: 1.8262, -0.0019
2025-06-18 16:58:19: Row 1833: Invalid voltages: 1.8263, -0.0019
2025-06-18 16:58:19: Row 1834: Invalid voltages: 1.8262, -0.0019
2025-06-18 16:58:19: Row 1835: Invalid voltages: 1.8261, -0.0019
2025-06-18 16:58:19: Row 1836: Invalid voltages: 1.8262, -0.0020
2025-06-18 16:58:19: Row 1837: Invalid voltages: 1.8261, -0.0019
2025-06-18 16:58:19: Row 1838: Invalid voltages: 1.8261, -0.0019
2025-06-18 16:58:19: Row 1839: Invalid voltages: 1.8261, -0.0020
2025-06-18 16:58:19: Row 1840: Invalid voltages: 1.8261, -0.0019
2025-06-18 16:58:19: Row 1841: Invalid voltages: 1.8261, -0.0019
2025-06-18 16:58:19: Row 1842: Invalid voltages: 1.8261, -0.0019
2025-06-18 16:58:19: Row 1843: Invalid voltages: 1.8261, -0.0019
2025-06-18 16:58:19: Row 1844: Invalid voltages: 1.8260, -0.0019
2025-06-18 16:58:19: Row 1845: Invalid voltages: 1.8261, -0.0019
2025-06-18 16:58:19: Row 1846: Invalid voltages: 1.8261, -0.0019
2025-06-18 16:58:19: Row 1847: Invalid voltages: 1.8260, -0.0019
2025-06-18 16:58:19: Row 1848: Invalid voltages: 1.8260, -0.0019
2025-06-18 16:58:19: Row 1849: Invalid voltages: 1.8260, -0.0019
2025-06-18 16:58:19: Row 1850: Invalid voltages: 1.8259, -0.0019
2025-06-18 16:58:19: Row 1851: Invalid voltages: 1.8258, -0.0019
2025-06-18 16:58:19: Row 1852: Invalid voltages: 1.8259, -0.0019
2025-06-18 16:58:19: Row 1853: Invalid voltages: 1.8259, -0.0019
2025-06-18 16:58:19: Row 1854: Invalid voltages: 1.8259, -0.0019
2025-06-18 16:58:19: Row 1855: Invalid voltages: 1.8259, -0.0019
2025-06-18 16:58:19: Row 1856: Invalid voltages: 1.8258, -0.0019
2025-06-18 16:58:19: Row 1857: Invalid voltages: 1.8259, -0.0019
2025-06-18 16:58:19: Row 1858: Invalid voltages: 1.8259, -0.0020
2025-06-18 16:58:19: Row 1859: Invalid voltages: 1.8258, -0.0019
2025-06-18 16:58:19: Row 1860: Invalid voltages: 1.8259, -0.0019
2025-06-18 16:58:19: Row 1861: Invalid voltages: 1.8258, -0.0019
2025-06-18 16:58:19: Row 1862: Invalid voltages: 1.8258, -0.0019
2025-06-18 16:58:19: Row 1863: Invalid voltages: 1.8258, -0.0020
2025-06-18 16:58:19: Row 1864: Invalid voltages: 1.8258, -0.0019
2025-06-18 16:58:19: Row 1865: Invalid voltages: 1.8258, -0.0019
2025-06-18 16:58:19: Row 1866: Invalid voltages: 1.8257, -0.0019
2025-06-18 16:58:19: Row 1867: Invalid voltages: 1.8258, -0.0019
2025-06-18 16:58:19: Row 1868: Invalid voltages: 1.8258, -0.0019
2025-06-18 16:58:19: Row 1869: Invalid voltages: 1.8256, -0.0019
2025-06-18 16:58:19: Row 1870: Invalid voltages: 1.8257, -0.0019
2025-06-18 16:58:19: Row 1871: Invalid voltages: 1.8255, -0.0019
2025-06-18 16:58:19: Row 1872: Invalid voltages: 1.8256, -0.0019
2025-06-18 16:58:19: Row 1873: Invalid voltages: 1.8257, -0.0019
2025-06-18 16:58:19: Row 1874: Invalid voltages: 1.8257, -0.0019
2025-06-18 16:58:19: Row 1875: Invalid voltages: 1.8256, -0.0019
2025-06-18 16:58:19: Row 1876: Invalid voltages: 1.8256, -0.0019
2025-06-18 16:58:19: Row 1877: Invalid voltages: 1.8256, -0.0019
2025-06-18 16:58:19: Row 1878: Invalid voltages: 1.8256, -0.0019
2025-06-18 16:58:19: Row 1879: Invalid voltages: 1.8256, -0.0019
2025-06-18 16:58:19: Row 1880: Invalid voltages: 1.8256, -0.0019
2025-06-18 16:58:19: Row 1881: Invalid voltages: 1.8256, -0.0019
2025-06-18 16:58:19: Row 1882: Invalid voltages: 1.8256, -0.0019
2025-06-18 16:58:19: Row 1883: Invalid voltages: 1.8256, -0.0019
2025-06-18 16:58:19: Row 1884: Invalid voltages: 1.8254, -0.0019
2025-06-18 16:58:19: Row 1885: Invalid voltages: 1.8255, -0.0019
2025-06-18 16:58:19: Row 1886: Invalid voltages: 1.8255, -0.0019
2025-06-18 16:58:19: Row 1887: Invalid voltages: 1.8254, -0.0019
2025-06-18 16:58:19: Row 1888: Invalid voltages: 1.8254, -0.0019
2025-06-18 16:58:19: Row 1889: Invalid voltages: 1.8255, -0.0019
2025-06-18 16:58:19: Row 1890: Invalid voltages: 1.8254, -0.0019
2025-06-18 16:58:19: Row 1891: Invalid voltages: 1.8255, -0.0019
2025-06-18 16:58:19: Row 1892: Invalid voltages: 1.8254, -0.0019
2025-06-18 16:58:19: Row 1893: Invalid voltages: 1.8254, -0.0019
2025-06-18 16:58:19: Row 1894: Invalid voltages: 1.8254, -0.0019
2025-06-18 16:58:19: Row 1895: Invalid voltages: 1.8254, -0.0028
2025-06-18 16:58:19: Row 1896: Invalid voltages: 1.8254, -0.0019
2025-06-18 16:58:19: Row 1897: Invalid voltages: 1.8253, -0.0019
2025-06-18 16:58:19: Row 1898: Invalid voltages: 1.8253, -0.0019
2025-06-18 16:58:19: Row 1899: Invalid voltages: 1.8253, -0.0019
2025-06-18 16:58:19: Row 1900: Invalid voltages: 1.8253, -0.0019
2025-06-18 16:58:19: Row 1901: Invalid voltages: 1.8252, -0.0019
2025-06-18 16:58:19: Row 1902: Invalid voltages: 1.8253, -0.0019
2025-06-18 16:58:19: Row 1903: Invalid voltages: 1.8253, -0.0018
2025-06-18 16:58:19: Row 1904: Invalid voltages: 1.8253, -0.0019
2025-06-18 16:58:19: Row 1905: Invalid voltages: 1.8253, -0.0013
2025-06-18 16:58:19: Row 1906: Invalid voltages: 1.8251, -0.0002
2025-06-18 16:58:19: Row 1910: Invalid voltages: 1.8251, -0.0004
2025-06-18 16:58:19: Row 1918: Invalid voltages: 1.8251, -0.0019
2025-06-18 16:58:19: Row 1943: Invalid column count: ['2025-06-17 02:42:00.781', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", " port=80): Read timed out. (read timeout=0.1)'"]
2025-06-18 16:58:19: Row 2044: Invalid voltages: 1.8234, -0.0008
2025-06-18 16:58:19: Row 2077: Invalid voltages: 1.8230, -0.0014
2025-06-18 16:58:19: Row 2084: Invalid voltages: 1.8229, -0.0014
2025-06-18 16:58:19: Row 2141: Invalid voltages: 1.8221, -0.0002
2025-06-18 16:58:19: Row 2782: Invalid column count: ['2025-06-17 03:52:41.691', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", " port=80): Read timed out. (read timeout=0.1)'"]
2025-06-18 16:58:19: Row 2945: Invalid column count: ['2025-06-17 04:06:25.578', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28426f60>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 3109: Invalid column count: ['2025-06-17 04:20:14.542', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef292b4da0>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 3261: Invalid column count: ['2025-06-17 04:33:02.834', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", " port=80): Read timed out. (read timeout=0.1)'"]
2025-06-18 16:58:19: Row 3381: Invalid column count: ['2025-06-17 04:43:09.303', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", " port=80): Read timed out. (read timeout=0.1)'"]
2025-06-18 16:58:19: Row 3677: Invalid column count: ['2025-06-17 05:08:05.453', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28277980>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 3800: Invalid column count: ['2025-06-17 05:18:27.315', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282760c0>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 3804: Invalid column count: ['2025-06-17 05:18:47.595', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", " port=80): Read timed out. (read timeout=0.1)'"]
2025-06-18 16:58:19: Row 4172: Invalid column count: ['2025-06-17 05:49:47.848', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282c03e0>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 4311: Invalid column count: ['2025-06-17 06:01:30.544', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282c0ce0>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 4519: Invalid column count: ['2025-06-17 06:19:01.852', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", " port=80): Read timed out. (read timeout=0.1)'"]
2025-06-18 16:58:19: Row 4567: Invalid column count: ['2025-06-17 06:23:04.634', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28275b20>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 4579: Invalid column count: ['2025-06-17 06:24:05.318', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", " port=80): Read timed out. (read timeout=0.1)'"]
2025-06-18 16:58:19: Row 4639: Invalid column count: ['2025-06-17 06:29:08.763', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", " port=80): Read timed out. (read timeout=0.1)'"]
2025-06-18 16:58:19: Row 4771: Invalid column count: ['2025-06-17 06:40:16.024', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282c0320>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 4772: Invalid column count: ['2025-06-17 06:40:21.125', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282c1760>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 4963: Invalid column count: ['2025-06-17 06:56:26.658', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef287cd700>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 4965: Invalid column count: ['2025-06-17 06:56:36.839', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28785b20>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 5058: Invalid column count: ['2025-06-17 07:04:26.941', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", " port=80): Read timed out. (read timeout=0.1)'"]
2025-06-18 16:58:19: Row 5178: Invalid column count: ['2025-06-17 07:14:33.525', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", " port=80): Read timed out. (read timeout=0.1)'"]
2025-06-18 16:58:19: Row 5224: Invalid column count: ['2025-06-17 07:18:26.000', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282c0590>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 5358: Invalid column count: ['2025-06-17 07:29:43.207', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", " port=80): Read timed out. (read timeout=0.1)'"]
2025-06-18 16:58:19: Row 5463: Invalid column count: ['2025-06-17 07:38:33.805', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28276b70>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 5464: Invalid column count: ['2025-06-17 07:38:38.906', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef287cd700>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 5625: Invalid column count: ['2025-06-17 07:52:12.490', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28277cb0>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 5627: Invalid column count: ['2025-06-17 07:52:22.683', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282c1460>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 5628: Invalid column count: ['2025-06-17 07:52:27.784', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282c20f0>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 5760: Invalid column count: ['2025-06-17 08:03:34.953', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef284ae4e0>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 5802: Invalid column count: ['2025-06-17 08:07:07.139', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28277d10>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 5803: Invalid column count: ['2025-06-17 08:07:12.240', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28275b20>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 5805: Invalid column count: ['2025-06-17 08:07:22.390', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28275b80>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 5806: Invalid column count: ['2025-06-17 08:07:27.490', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282c2240>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 5808: Invalid column count: ['2025-06-17 08:07:37.727', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282c22a0>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 5837: Invalid column count: ['2025-06-17 08:10:04.299', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", " port=80): Read timed out. (read timeout=0.1)'"]
2025-06-18 16:58:19: Row 5897: Invalid column count: ['2025-06-17 08:15:07.494', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", " port=80): Read timed out. (read timeout=0.1)'"]
2025-06-18 16:58:19: Row 5907: Invalid column count: ['2025-06-17 08:15:58.117', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28275580>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 5957: Invalid column count: ['2025-06-17 08:20:10.872', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282c1e50>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 6017: Invalid column count: ['2025-06-17 08:25:14.226', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282c2a50>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 6504: Invalid column count: ['2025-06-17 09:06:15.042', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282c0320>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 6520: Invalid column count: ['2025-06-17 09:07:36.147', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef287ce060>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 6528: Invalid column count: ['2025-06-17 09:08:16.669', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef285bb9e0>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 6530: Invalid column count: ['2025-06-17 09:08:26.811', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282758e0>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 6533: Invalid column count: ['2025-06-17 09:08:42.168', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28277410>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 6535: Invalid column count: ['2025-06-17 09:08:52.320', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28277fe0>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 6538: Invalid column count: ['2025-06-17 09:09:07.725', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28275d60>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 6676: Invalid column count: ['2025-06-17 09:20:45.071', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28485e80>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
2025-06-18 16:58:19: Row 6736: Invalid column count: ['2025-06-17 09:25:48.246', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", " port=80): Read timed out. (read timeout=0.1)'"]
2025-06-18 16:58:19: Row 6880: Invalid column count: ['2025-06-17 09:37:55.815', '', '', "'Error: HTTPConnectionPool(host='192.168.1.192'", ' port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28276150>', " 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'"]
